_key,_from,_to,exposure
13937,persons/4781,persons/1012,CASUAL
13938,persons/5910,persons/4883,DISTANT
13939,persons/9014,persons/1274,DISTANT
13940,persons/8369,persons/5619,CLOSE
13941,persons/2826,persons/6629,DISTANT
13942,persons/96,persons/112,DISTANT
13943,persons/4002,persons/2086,DISTANT
13944,persons/8681,persons/462,CASUAL
13945,persons/7416,persons/5909,DISTANT
13946,persons/5423,persons/6367,DISTANT
13947,persons/9536,persons/7495,DISTANT
13948,persons/868,persons/2771,CLOSE
13949,persons/4068,persons/7316,CLOSE
13950,persons/4922,persons/5005,CASUAL
13951,persons/1924,persons/9862,CLOSE
13952,persons/8843,persons/5416,CLOSE
13953,persons/275,persons/5360,DISTANT
13954,persons/1998,persons/4637,DISTANT
13955,persons/4936,persons/8152,CLOSE
13956,persons/4512,persons/2084,DISTANT
13957,persons/7599,persons/3857,CASUAL
13958,persons/873,persons/2838,CASUAL
13959,persons/8843,persons/9237,DISTANT
13960,persons/4407,persons/5248,CLOSE
13961,persons/5021,persons/598,CASUAL
13962,persons/7810,persons/1114,CLOSE
13963,persons/4610,persons/2272,CASUAL
13964,persons/7953,persons/8568,CASUAL
13965,persons/6304,persons/9476,DISTANT
13966,persons/5924,persons/4410,CLOSE
13967,persons/4623,persons/83,CLOSE
13968,persons/3198,persons/7138,CLOSE
13969,persons/1491,persons/8108,DISTANT
13970,persons/8402,persons/9860,CLOSE
13971,persons/3189,persons/6190,CASUAL
13972,persons/8998,persons/4846,DISTANT
13973,persons/2211,persons/7616,CASUAL
13974,persons/7126,persons/1769,CASUAL
13975,persons/1029,persons/6742,CLOSE
13976,persons/8891,persons/9049,CASUAL
13977,persons/6476,persons/2956,DISTANT
13978,persons/5586,persons/7784,DISTANT
13979,persons/5344,persons/3007,CLOSE
13980,persons/8680,persons/2591,CASUAL
13981,persons/8695,persons/1320,CASUAL
13982,persons/702,persons/7990,DISTANT
13983,persons/9262,persons/7985,CASUAL
13984,persons/1400,persons/8606,DISTANT
13985,persons/8578,persons/8147,CASUAL
13986,persons/5738,persons/4997,DISTANT
13987,persons/8938,persons/2062,CLOSE
13988,persons/2239,persons/5528,CASUAL
13989,persons/8124,persons/2170,DISTANT
13990,persons/8534,persons/3309,CLOSE
13991,persons/3317,persons/3540,DISTANT
13992,persons/7088,persons/7569,DISTANT
13993,persons/5002,persons/2690,DISTANT
13994,persons/2729,persons/3932,CLOSE
13995,persons/2848,persons/8429,CLOSE
13996,persons/6495,persons/8505,CASUAL
13997,persons/5622,persons/1109,DISTANT
13998,persons/6266,persons/9468,CLOSE
13999,persons/2874,persons/5768,CLOSE
14000,persons/7701,persons/8751,CLOSE
14001,persons/5096,persons/302,DISTANT
14002,persons/3056,persons/7155,CASUAL
14003,persons/9441,persons/4359,DISTANT
14004,persons/2845,persons/4283,DISTANT
14005,persons/7412,persons/7900,CLOSE
14006,persons/6206,persons/2845,CASUAL
14007,persons/666,persons/1917,CASUAL
14008,persons/199,persons/7318,CLOSE
14009,persons/1709,persons/1563,CLOSE
14010,persons/6800,persons/8496,CASUAL
14011,persons/738,persons/4065,DISTANT
14012,persons/7479,persons/9980,CLOSE
14013,persons/4012,persons/8023,CASUAL
14014,persons/9526,persons/80,CLOSE
14015,persons/2667,persons/1706,CASUAL
14016,persons/9404,persons/2823,DISTANT
14017,persons/2330,persons/7008,CASUAL
14018,persons/7468,persons/7921,DISTANT
14019,persons/1315,persons/1718,CASUAL
14020,persons/8818,persons/9090,CASUAL
14021,persons/6864,persons/6350,CLOSE
14022,persons/4491,persons/4463,DISTANT
14023,persons/2594,persons/2438,DISTANT
14024,persons/889,persons/3688,CLOSE
14025,persons/8931,persons/6225,CASUAL
14026,persons/2679,persons/483,DISTANT
14027,persons/3164,persons/5601,CLOSE
14028,persons/500,persons/7990,DISTANT
14029,persons/7000,persons/2887,DISTANT
14030,persons/7630,persons/309,DISTANT
14031,persons/7956,persons/8038,CASUAL
14032,persons/370,persons/7485,CASUAL
14033,persons/6126,persons/3745,CLOSE
14034,persons/2753,persons/2532,DISTANT
14035,persons/5895,persons/9370,CASUAL
14036,persons/6134,persons/1911,DISTANT
14037,persons/9150,persons/7877,DISTANT
14038,persons/4511,persons/6015,DISTANT
14039,persons/979,persons/6928,CASUAL
14040,persons/8316,persons/3965,CLOSE
14041,persons/3242,persons/8941,CLOSE
14042,persons/9721,persons/1210,CASUAL
14043,persons/9474,persons/942,DISTANT
14044,persons/3915,persons/348,DISTANT
14045,persons/318,persons/5103,CLOSE
14046,persons/9643,persons/7817,CASUAL
14047,persons/9937,persons/6305,CASUAL
14048,persons/1737,persons/1065,CLOSE
14049,persons/4085,persons/3298,CASUAL
14050,persons/8284,persons/1814,CASUAL
14051,persons/3228,persons/3323,CASUAL
14052,persons/9164,persons/7234,DISTANT
14053,persons/9494,persons/6505,DISTANT
14054,persons/8250,persons/9212,DISTANT
14055,persons/4328,persons/8882,CASUAL
14056,persons/4574,persons/191,CLOSE
14057,persons/9443,persons/5760,CLOSE
14058,persons/9127,persons/8658,CASUAL
14059,persons/9728,persons/9537,CASUAL
14060,persons/2571,persons/6461,CASUAL
14061,persons/3098,persons/8564,CASUAL
14062,persons/2014,persons/854,DISTANT
14063,persons/4462,persons/8268,CASUAL
14064,persons/5562,persons/4890,CASUAL
14065,persons/7148,persons/1970,CASUAL
14066,persons/9115,persons/2855,CLOSE
14067,persons/3859,persons/8192,CASUAL
14068,persons/7823,persons/586,CLOSE
14069,persons/2544,persons/8386,CASUAL
14070,persons/9857,persons/2699,CLOSE
14071,persons/8087,persons/4833,CLOSE
14072,persons/7899,persons/618,CLOSE
14073,persons/9758,persons/1062,CLOSE
14074,persons/2705,persons/9369,CLOSE
14075,persons/6543,persons/6158,CLOSE
14076,persons/1084,persons/8578,CASUAL
14077,persons/9545,persons/8612,CLOSE
14078,persons/5752,persons/9837,CASUAL
14079,persons/4562,persons/5220,CASUAL
14080,persons/2828,persons/3841,CASUAL
14081,persons/3531,persons/7703,CLOSE
14082,persons/7870,persons/8532,DISTANT
14083,persons/2517,persons/8243,DISTANT
14084,persons/5597,persons/4685,CASUAL
14085,persons/1603,persons/2880,CASUAL
14086,persons/3009,persons/464,CASUAL
14087,persons/8043,persons/4333,CLOSE
14088,persons/280,persons/3356,DISTANT
14089,persons/5456,persons/4976,DISTANT
14090,persons/4191,persons/2551,CASUAL
14091,persons/3229,persons/9443,CASUAL
14092,persons/5312,persons/6801,CASUAL
14093,persons/4326,persons/3070,CLOSE
14094,persons/2518,persons/5590,CASUAL
14095,persons/1366,persons/1857,DISTANT
14096,persons/341,persons/9797,DISTANT
14097,persons/2468,persons/626,DISTANT
14098,persons/4549,persons/210,CLOSE
14099,persons/7663,persons/590,CLOSE
14100,persons/8718,persons/2729,CASUAL
14101,persons/7906,persons/9124,CASUAL
14102,persons/1933,persons/6027,DISTANT
14103,persons/3336,persons/5825,CLOSE
14104,persons/7736,persons/8965,DISTANT
14105,persons/2063,persons/211,DISTANT
14106,persons/8712,persons/8175,CLOSE
14107,persons/1249,persons/1914,CLOSE
14108,persons/4114,persons/1004,DISTANT
14109,persons/9430,persons/9935,CLOSE
14110,persons/5816,persons/224,DISTANT
14111,persons/7435,persons/4938,CLOSE
14112,persons/4025,persons/9653,DISTANT
14113,persons/6765,persons/8278,DISTANT
14114,persons/8276,persons/6725,DISTANT
14115,persons/1252,persons/1514,CASUAL
14116,persons/8740,persons/4268,CLOSE
14117,persons/2592,persons/4076,CLOSE
14118,persons/5751,persons/2978,CASUAL
14119,persons/1063,persons/7116,CLOSE
14120,persons/1271,persons/1525,CLOSE
14121,persons/4563,persons/1540,CLOSE
14122,persons/972,persons/7460,CASUAL
14123,persons/9149,persons/3092,CLOSE
14124,persons/7077,persons/6924,DISTANT
14125,persons/5180,persons/7805,DISTANT
14126,persons/2193,persons/348,DISTANT
14127,persons/2616,persons/6208,CASUAL
14128,persons/5344,persons/4857,CLOSE
14129,persons/8259,persons/5470,CLOSE
14130,persons/1191,persons/9680,CLOSE
14131,persons/9326,persons/140,CASUAL
14132,persons/231,persons/4368,DISTANT
14133,persons/9812,persons/9542,CASUAL
14134,persons/3897,persons/1526,CASUAL
14135,persons/5555,persons/7163,CASUAL
14136,persons/9084,persons/4233,CLOSE
14137,persons/6456,persons/3646,CLOSE
14138,persons/4345,persons/9465,CASUAL
14139,persons/5832,persons/146,DISTANT
14140,persons/8349,persons/6361,DISTANT
14141,persons/4965,persons/5442,CLOSE
14142,persons/846,persons/2856,CLOSE
14143,persons/548,persons/1008,CLOSE
14144,persons/5523,persons/940,CASUAL
14145,persons/8417,persons/6365,DISTANT
14146,persons/4054,persons/6298,CLOSE
14147,persons/9266,persons/8812,CASUAL
14148,persons/4058,persons/6658,DISTANT
14149,persons/9007,persons/4910,DISTANT
14150,persons/8393,persons/5703,CLOSE
14151,persons/6363,persons/4432,CLOSE
14152,persons/2873,persons/6588,CLOSE
14153,persons/2503,persons/8563,CLOSE
14154,persons/7304,persons/714,CASUAL
14155,persons/5469,persons/5938,DISTANT
14156,persons/9052,persons/2833,CLOSE
14157,persons/1240,persons/7212,CLOSE
14158,persons/5130,persons/316,CASUAL
14159,persons/1277,persons/3842,CLOSE
14160,persons/8836,persons/812,CASUAL
14161,persons/9465,persons/829,CLOSE
14162,persons/2528,persons/9513,CLOSE
14163,persons/3199,persons/402,CLOSE
14164,persons/9260,persons/1006,CLOSE
14165,persons/9338,persons/9638,CLOSE
14166,persons/4807,persons/3112,CLOSE
14167,persons/8908,persons/3661,CASUAL
14168,persons/8263,persons/9079,CASUAL
14169,persons/3295,persons/1776,CASUAL
14170,persons/9828,persons/4317,CLOSE
14171,persons/9971,persons/7264,CLOSE
14172,persons/8328,persons/4961,DISTANT
14173,persons/3092,persons/1086,DISTANT
14174,persons/6448,persons/7232,CASUAL
14175,persons/8566,persons/1638,CLOSE
14176,persons/9631,persons/4197,DISTANT
14177,persons/1960,persons/2244,CLOSE
14178,persons/1141,persons/5944,DISTANT
14179,persons/8376,persons/8715,DISTANT
14180,persons/243,persons/4306,CLOSE
14181,persons/4282,persons/801,CASUAL
14182,persons/8854,persons/7212,DISTANT
14183,persons/9108,persons/7178,DISTANT
14184,persons/98,persons/1395,CLOSE
14185,persons/8541,persons/8090,CLOSE
14186,persons/711,persons/6816,DISTANT
14187,persons/3885,persons/804,DISTANT
14188,persons/1927,persons/9767,DISTANT
14189,persons/5826,persons/4665,CASUAL
14190,persons/3639,persons/2069,DISTANT
14191,persons/8850,persons/3411,CLOSE
14192,persons/4942,persons/608,DISTANT
14193,persons/7908,persons/3741,CASUAL
14194,persons/4128,persons/2300,CASUAL
14195,persons/3195,persons/2100,DISTANT
14196,persons/753,persons/3368,CASUAL
14197,persons/696,persons/4175,CASUAL
14198,persons/4176,persons/7659,DISTANT
14199,persons/5979,persons/9214,CASUAL
14200,persons/6401,persons/5333,CASUAL
14201,persons/3496,persons/8637,CLOSE
14202,persons/6674,persons/9753,DISTANT
14203,persons/8640,persons/7483,DISTANT
14204,persons/2964,persons/593,CLOSE
14205,persons/6272,persons/8521,DISTANT
14206,persons/4086,persons/4810,CLOSE
14207,persons/7863,persons/2521,CASUAL
14208,persons/4066,persons/1386,CLOSE
14209,persons/9200,persons/1302,CLOSE
14210,persons/3526,persons/914,CASUAL
14211,persons/7289,persons/8018,DISTANT
14212,persons/6419,persons/4072,CASUAL
14213,persons/3191,persons/3631,CLOSE
14214,persons/6616,persons/94,CLOSE
14215,persons/8838,persons/5878,CLOSE
14216,persons/9940,persons/5971,DISTANT
14217,persons/1382,persons/2360,DISTANT
14218,persons/8125,persons/8205,CASUAL
14219,persons/6893,persons/9567,CASUAL
14220,persons/3409,persons/3297,DISTANT
14221,persons/6967,persons/7188,CLOSE
14222,persons/1097,persons/3540,DISTANT
14223,persons/1669,persons/319,DISTANT
14224,persons/7277,persons/1808,CLOSE
14225,persons/7147,persons/465,CASUAL
14226,persons/3872,persons/8827,CLOSE
14227,persons/7128,persons/4783,DISTANT
14228,persons/6021,persons/4495,DISTANT
14229,persons/6194,persons/7859,CASUAL
14230,persons/128,persons/1,DISTANT
14231,persons/6148,persons/6993,DISTANT
14232,persons/3280,persons/349,CASUAL
14233,persons/6820,persons/1203,CLOSE
14234,persons/7032,persons/7197,CASUAL
14235,persons/3122,persons/3514,DISTANT
14236,persons/5768,persons/7219,CASUAL
14237,persons/4672,persons/3208,CASUAL
14238,persons/1792,persons/4845,CASUAL
14239,persons/4982,persons/6501,CLOSE
14240,persons/5287,persons/4474,CASUAL
14241,persons/4255,persons/5383,CASUAL
14242,persons/8778,persons/9828,CASUAL
14243,persons/4110,persons/546,DISTANT
14244,persons/1706,persons/2449,CASUAL
14245,persons/6610,persons/6009,CLOSE
14246,persons/8593,persons/2409,DISTANT
14247,persons/5549,persons/3701,CASUAL
14248,persons/7496,persons/9331,DISTANT
14249,persons/8586,persons/3956,DISTANT
14250,persons/3433,persons/4921,CLOSE
14251,persons/6463,persons/5969,CLOSE
14252,persons/5241,persons/569,DISTANT
14253,persons/5069,persons/7267,CLOSE
14254,persons/7200,persons/7030,DISTANT
14255,persons/4179,persons/6824,DISTANT
14256,persons/6285,persons/4990,CLOSE
14257,persons/5339,persons/1867,DISTANT
14258,persons/9136,persons/7545,CLOSE
14259,persons/2916,persons/5655,CASUAL
14260,persons/4196,persons/6301,CASUAL
14261,persons/48,persons/5497,CLOSE
14262,persons/5625,persons/9865,CASUAL
14263,persons/2400,persons/7800,CLOSE
14264,persons/4350,persons/1994,DISTANT
14265,persons/8141,persons/3448,DISTANT
14266,persons/4937,persons/4432,CLOSE
14267,persons/2362,persons/5849,CASUAL
14268,persons/5603,persons/6714,CLOSE
14269,persons/428,persons/6179,CASUAL
14270,persons/7023,persons/4123,CASUAL
14271,persons/968,persons/568,CASUAL
14272,persons/383,persons/2012,DISTANT
14273,persons/3248,persons/5453,DISTANT
14274,persons/7625,persons/937,CLOSE
14275,persons/2368,persons/3159,DISTANT
14276,persons/9570,persons/2717,CLOSE
14277,persons/3932,persons/5288,DISTANT
14278,persons/8949,persons/8354,CLOSE
14279,persons/221,persons/6390,CLOSE
14280,persons/7074,persons/3264,CASUAL
14281,persons/9375,persons/9325,DISTANT
14282,persons/8082,persons/545,CASUAL
14283,persons/4777,persons/1705,DISTANT
14284,persons/4438,persons/7744,CLOSE
14285,persons/361,persons/3666,CASUAL
14286,persons/7675,persons/5842,CASUAL
14287,persons/1266,persons/5928,DISTANT
14288,persons/3770,persons/1929,CASUAL
14289,persons/7885,persons/5751,CASUAL
14290,persons/4140,persons/2350,DISTANT
14291,persons/6022,persons/741,CLOSE
14292,persons/6084,persons/7148,CASUAL
14293,persons/7765,persons/6145,DISTANT
14294,persons/7523,persons/4223,CLOSE
14295,persons/7888,persons/9212,CASUAL
14296,persons/3942,persons/4103,DISTANT
14297,persons/993,persons/313,CLOSE
14298,persons/5351,persons/8235,DISTANT
14299,persons/8608,persons/8899,DISTANT
14300,persons/2515,persons/6455,CASUAL
14301,persons/7939,persons/7512,CLOSE
14302,persons/2921,persons/2807,CASUAL
14303,persons/49,persons/9716,CLOSE
14304,persons/8958,persons/9605,DISTANT
14305,persons/4642,persons/8768,CASUAL
14306,persons/9423,persons/1814,DISTANT
14307,persons/1128,persons/225,CLOSE
14308,persons/6774,persons/7024,CASUAL
14309,persons/9034,persons/743,CASUAL
14310,persons/442,persons/2541,CASUAL
14311,persons/3940,persons/7297,DISTANT
14312,persons/8346,persons/7455,DISTANT
14313,persons/8921,persons/2940,CLOSE
14314,persons/7018,persons/6700,CASUAL
14315,persons/5061,persons/1989,DISTANT
14316,persons/7477,persons/5209,CLOSE
14317,persons/204,persons/381,DISTANT
14318,persons/1726,persons/879,CLOSE
14319,persons/7295,persons/5499,CASUAL
14320,persons/7748,persons/1500,CLOSE
14321,persons/4414,persons/564,DISTANT
14322,persons/7078,persons/7705,CASUAL
14323,persons/3013,persons/3161,DISTANT
14324,persons/4128,persons/8816,DISTANT
14325,persons/4169,persons/8317,CLOSE
14326,persons/3715,persons/2806,CLOSE
14327,persons/1081,persons/8847,CASUAL
14328,persons/5301,persons/3214,CASUAL
14329,persons/7327,persons/6975,CLOSE
14330,persons/3704,persons/8812,CASUAL
14331,persons/4632,persons/9963,CLOSE
14332,persons/2748,persons/9406,CASUAL
14333,persons/6213,persons/8269,CASUAL
14334,persons/4834,persons/322,DISTANT
14335,persons/8052,persons/1314,CASUAL
14336,persons/8088,persons/9255,CASUAL
14337,persons/9487,persons/1006,DISTANT
14338,persons/1225,persons/3959,CASUAL
14339,persons/3802,persons/6978,DISTANT
14340,persons/2761,persons/3784,DISTANT
14341,persons/1702,persons/8981,CLOSE
14342,persons/250,persons/6632,DISTANT
14343,persons/953,persons/6622,DISTANT
14344,persons/3809,persons/2012,CLOSE
14345,persons/5818,persons/650,CLOSE
14346,persons/1055,persons/3817,DISTANT
14347,persons/8047,persons/1141,CLOSE
14348,persons/4168,persons/2072,CASUAL
14349,persons/5173,persons/4976,DISTANT
14350,persons/2203,persons/7626,CASUAL
14351,persons/2333,persons/6546,CASUAL
14352,persons/6243,persons/321,DISTANT
14353,persons/5472,persons/7153,CLOSE
14354,persons/4826,persons/2277,CLOSE
14355,persons/2171,persons/3926,DISTANT
14356,persons/7981,persons/5676,CLOSE
14357,persons/4,persons/641,DISTANT
14358,persons/1606,persons/348,CLOSE
14359,persons/8686,persons/135,CLOSE
14360,persons/6359,persons/2775,CLOSE
14361,persons/8617,persons/1756,DISTANT
14362,persons/2090,persons/7898,DISTANT
14363,persons/193,persons/6325,CLOSE
14364,persons/4534,persons/4692,CLOSE
14365,persons/1129,persons/6429,DISTANT
14366,persons/5997,persons/2690,DISTANT
14367,persons/3365,persons/6389,CASUAL
14368,persons/3823,persons/3213,CLOSE
14369,persons/1184,persons/9570,CASUAL
14370,persons/1115,persons/8762,DISTANT
14371,persons/7599,persons/6710,DISTANT
14372,persons/233,persons/5054,CLOSE
14373,persons/2562,persons/5844,DISTANT
14374,persons/1768,persons/230,CASUAL
14375,persons/2335,persons/8449,CLOSE
14376,persons/5839,persons/9734,DISTANT
14377,persons/5171,persons/683,CASUAL
14378,persons/7794,persons/5455,CASUAL
14379,persons/5998,persons/3593,CLOSE
14380,persons/8097,persons/4282,CLOSE
14381,persons/6113,persons/7705,DISTANT
14382,persons/2760,persons/9829,CASUAL
14383,persons/4584,persons/6163,CLOSE
14384,persons/9999,persons/7148,CASUAL
14385,persons/119,persons/1760,DISTANT
14386,persons/6285,persons/8556,DISTANT
14387,persons/6736,persons/2345,DISTANT
14388,persons/4614,persons/9279,CLOSE
14389,persons/8357,persons/4552,CLOSE
14390,persons/4843,persons/8672,DISTANT
14391,persons/8096,persons/3217,CASUAL
14392,persons/1022,persons/9577,DISTANT
14393,persons/4652,persons/7832,CLOSE
14394,persons/5847,persons/6539,DISTANT
14395,persons/2287,persons/4661,CLOSE
14396,persons/5693,persons/2225,CASUAL
14397,persons/4766,persons/6641,CASUAL
14398,persons/4458,persons/4175,DISTANT
14399,persons/971,persons/3918,DISTANT
14400,persons/5583,persons/2718,DISTANT
14401,persons/5444,persons/1188,CLOSE
14402,persons/4526,persons/1315,CLOSE
14403,persons/7007,persons/8063,DISTANT
14404,persons/6396,persons/9648,CLOSE
14405,persons/2584,persons/6090,DISTANT
14406,persons/9775,persons/8958,CASUAL
14407,persons/6309,persons/5847,CLOSE
14408,persons/7453,persons/4252,CLOSE
14409,persons/293,persons/3218,DISTANT
14410,persons/6123,persons/9207,CLOSE
14411,persons/6573,persons/162,CASUAL
14412,persons/7003,persons/6538,CASUAL
14413,persons/5516,persons/1247,CASUAL
14414,persons/2981,persons/5578,CLOSE
14415,persons/2562,persons/6356,CASUAL
14416,persons/1878,persons/6874,CASUAL
14417,persons/5813,persons/8551,CLOSE
14418,persons/5157,persons/9135,CASUAL
14419,persons/2198,persons/1182,CASUAL
14420,persons/7309,persons/7923,CLOSE
14421,persons/6047,persons/923,DISTANT
14422,persons/7919,persons/9924,CASUAL
14423,persons/4839,persons/9146,CASUAL
14424,persons/4546,persons/3435,DISTANT
14425,persons/6667,persons/1640,DISTANT
