_key,_from,_to,exposure
185531,persons/91816,persons/26962,CLOSE
185532,persons/19914,persons/57279,CLOSE
185533,persons/56665,persons/62879,CLOSE
185534,persons/59703,persons/22636,CASUAL
185535,persons/26646,persons/56455,CLOSE
185536,persons/56817,persons/1097,CLOSE
185537,persons/74042,persons/61684,CLOSE
185538,persons/56184,persons/41971,CASUAL
185539,persons/40304,persons/53695,CASUAL
185540,persons/58601,persons/30711,CLOSE
185541,persons/11936,persons/71149,DISTANT
185542,persons/60147,persons/17056,CLOSE
185543,persons/28954,persons/67767,CLOSE
185544,persons/21032,persons/52339,DISTANT
185545,persons/95739,persons/73696,CLOSE
185546,persons/78055,persons/48516,CLOSE
185547,persons/53770,persons/96988,CASUAL
185548,persons/54630,persons/80293,CLOSE
185549,persons/21730,persons/8529,CLOSE
185550,persons/46106,persons/14983,CASUAL
185551,persons/58632,persons/42733,DISTANT
185552,persons/201,persons/29966,CLOSE
185553,persons/32232,persons/8351,CASUAL
185554,persons/35278,persons/32181,CASUAL
185555,persons/44492,persons/50252,CASUAL
185556,persons/9319,persons/33148,CLOSE
185557,persons/21428,persons/28645,DISTANT
185558,persons/705,persons/50033,CASUAL
185559,persons/81283,persons/46831,CLOSE
185560,persons/11820,persons/38685,CLOSE
185561,persons/59249,persons/35164,CLOSE
185562,persons/56375,persons/12386,DISTANT
185563,persons/23072,persons/35464,DISTANT
185564,persons/2599,persons/47271,CASUAL
185565,persons/32013,persons/47435,CLOSE
185566,persons/71211,persons/51380,DISTANT
185567,persons/44068,persons/12871,CASUAL
185568,persons/77416,persons/89795,CASUAL
185569,persons/4247,persons/71910,CLOSE
185570,persons/5133,persons/28829,CLOSE
185571,persons/20401,persons/49975,CASUAL
185572,persons/44849,persons/91995,DISTANT
185573,persons/6679,persons/37759,CASUAL
185574,persons/81789,persons/12115,DISTANT
185575,persons/60829,persons/60295,CASUAL
185576,persons/44669,persons/5412,CLOSE
185577,persons/51337,persons/80407,DISTANT
185578,persons/77519,persons/19022,DISTANT
185579,persons/52996,persons/21577,CASUAL
185580,persons/3557,persons/60334,CLOSE
185581,persons/99905,persons/5646,CASUAL
185582,persons/33165,persons/39157,CASUAL
185583,persons/23779,persons/40251,CASUAL
185584,persons/14343,persons/33686,CASUAL
185585,persons/45642,persons/14313,CLOSE
185586,persons/47620,persons/26172,CASUAL
185587,persons/34134,persons/77816,CASUAL
185588,persons/31693,persons/95558,CASUAL
185589,persons/25399,persons/23243,CASUAL
185590,persons/72555,persons/71024,DISTANT
185591,persons/56830,persons/33300,CASUAL
185592,persons/86965,persons/67753,DISTANT
185593,persons/41387,persons/87664,CLOSE
185594,persons/77634,persons/21793,CLOSE
185595,persons/6887,persons/82379,CLOSE
185596,persons/50193,persons/59093,CASUAL
185597,persons/62536,persons/61109,CASUAL
185598,persons/30643,persons/27433,CLOSE
185599,persons/33858,persons/38903,DISTANT
185600,persons/35435,persons/85267,CASUAL
185601,persons/30204,persons/72669,CLOSE
185602,persons/60642,persons/52258,CASUAL
185603,persons/4470,persons/74891,DISTANT
185604,persons/19008,persons/19183,CLOSE
185605,persons/80798,persons/39839,DISTANT
185606,persons/66937,persons/92070,CASUAL
185607,persons/70502,persons/52535,CLOSE
185608,persons/4728,persons/63984,CASUAL
185609,persons/26821,persons/89820,DISTANT
185610,persons/32690,persons/50308,DISTANT
185611,persons/59367,persons/9572,DISTANT
185612,persons/65799,persons/67545,DISTANT
185613,persons/6270,persons/84135,DISTANT
185614,persons/55830,persons/5773,DISTANT
185615,persons/3040,persons/76289,CASUAL
185616,persons/61237,persons/90737,CLOSE
185617,persons/26396,persons/11514,CASUAL
185618,persons/59511,persons/54931,DISTANT
185619,persons/52336,persons/58612,CLOSE
185620,persons/36183,persons/78316,CLOSE
185621,persons/59762,persons/79097,DISTANT
185622,persons/20222,persons/65808,DISTANT
185623,persons/49727,persons/80603,CASUAL
185624,persons/55521,persons/83401,DISTANT
185625,persons/33218,persons/87331,CLOSE
185626,persons/55539,persons/57023,DISTANT
185627,persons/71042,persons/79814,CASUAL
185628,persons/82445,persons/51227,CLOSE
185629,persons/94830,persons/30349,DISTANT
185630,persons/988,persons/93271,DISTANT
185631,persons/83105,persons/37143,CASUAL
185632,persons/6262,persons/83260,CASUAL
185633,persons/87681,persons/5445,DISTANT
185634,persons/49546,persons/93775,CLOSE
185635,persons/2866,persons/70174,CASUAL
185636,persons/52252,persons/55066,DISTANT
185637,persons/51417,persons/83688,CLOSE
185638,persons/15109,persons/82558,DISTANT
185639,persons/69116,persons/10421,CASUAL
185640,persons/42955,persons/76808,CLOSE
185641,persons/32259,persons/44925,CLOSE
185642,persons/12627,persons/13592,DISTANT
185643,persons/34032,persons/22897,DISTANT
185644,persons/80354,persons/87788,CASUAL
185645,persons/99167,persons/89592,DISTANT
185646,persons/27926,persons/70562,CASUAL
185647,persons/16704,persons/55648,DISTANT
185648,persons/40078,persons/37336,CASUAL
185649,persons/40591,persons/75547,CLOSE
185650,persons/25723,persons/70755,DISTANT
185651,persons/89582,persons/40627,CLOSE
185652,persons/48743,persons/2359,CASUAL
185653,persons/17488,persons/92722,CASUAL
185654,persons/55723,persons/14299,CLOSE
185655,persons/41104,persons/78205,DISTANT
185656,persons/50060,persons/49716,CLOSE
185657,persons/20580,persons/54261,DISTANT
185658,persons/3273,persons/43831,CLOSE
185659,persons/64891,persons/23196,DISTANT
185660,persons/56231,persons/34403,CASUAL
185661,persons/76503,persons/97565,CASUAL
185662,persons/59884,persons/57120,DISTANT
185663,persons/62981,persons/75218,CLOSE
185664,persons/3489,persons/17089,CASUAL
185665,persons/85993,persons/29220,CASUAL
185666,persons/57958,persons/6118,DISTANT
185667,persons/81554,persons/45197,CLOSE
185668,persons/67532,persons/11299,DISTANT
185669,persons/67095,persons/27777,CLOSE
185670,persons/73724,persons/63796,CASUAL
185671,persons/60630,persons/45319,CLOSE
185672,persons/34432,persons/7186,CASUAL
185673,persons/96943,persons/54272,CLOSE
185674,persons/4367,persons/47132,DISTANT
185675,persons/17211,persons/10669,CASUAL
185676,persons/91408,persons/16138,CASUAL
185677,persons/21756,persons/69692,CLOSE
185678,persons/26,persons/91591,DISTANT
185679,persons/24526,persons/87878,DISTANT
185680,persons/53056,persons/33076,CASUAL
185681,persons/60051,persons/28844,DISTANT
185682,persons/29386,persons/23032,DISTANT
185683,persons/54163,persons/67380,CLOSE
185684,persons/27119,persons/8422,CLOSE
185685,persons/22066,persons/4713,CLOSE
185686,persons/31981,persons/91849,DISTANT
185687,persons/45228,persons/65248,CASUAL
185688,persons/41961,persons/73661,CASUAL
185689,persons/28813,persons/33518,CLOSE
185690,persons/6538,persons/67915,CLOSE
185691,persons/96858,persons/32524,CLOSE
185692,persons/50277,persons/45637,CLOSE
185693,persons/48491,persons/73199,CASUAL
185694,persons/9108,persons/20665,CASUAL
185695,persons/7941,persons/15250,CASUAL
185696,persons/3298,persons/47314,CASUAL
185697,persons/91135,persons/99705,CASUAL
185698,persons/23792,persons/93431,DISTANT
185699,persons/13869,persons/92338,DISTANT
185700,persons/12790,persons/93060,DISTANT
185701,persons/56420,persons/30023,DISTANT
185702,persons/69527,persons/72431,DISTANT
185703,persons/17422,persons/71493,CASUAL
185704,persons/79271,persons/50017,CLOSE
185705,persons/87428,persons/32831,CASUAL
185706,persons/59799,persons/16800,CLOSE
185707,persons/90162,persons/92690,DISTANT
185708,persons/88655,persons/25045,DISTANT
185709,persons/72232,persons/70470,DISTANT
185710,persons/55013,persons/87867,DISTANT
185711,persons/77934,persons/68836,CLOSE
185712,persons/72391,persons/98334,DISTANT
185713,persons/71856,persons/23828,CASUAL
185714,persons/15815,persons/44101,CASUAL
185715,persons/24812,persons/14714,DISTANT
185716,persons/97276,persons/32576,DISTANT
185717,persons/79552,persons/95930,CLOSE
185718,persons/74059,persons/46187,CASUAL
185719,persons/35883,persons/95914,CLOSE
185720,persons/42396,persons/24963,DISTANT
185721,persons/78202,persons/86961,CLOSE
185722,persons/19320,persons/81996,CASUAL
185723,persons/83051,persons/7311,CASUAL
185724,persons/64687,persons/3489,DISTANT
185725,persons/71318,persons/49085,CLOSE
185726,persons/32971,persons/78132,CLOSE
185727,persons/12031,persons/20083,CLOSE
185728,persons/84131,persons/82373,CASUAL
185729,persons/64026,persons/69906,CLOSE
185730,persons/95107,persons/30177,CASUAL
185731,persons/55418,persons/83812,DISTANT
185732,persons/55132,persons/27744,CASUAL
185733,persons/50807,persons/82160,CASUAL
185734,persons/12583,persons/62748,DISTANT
185735,persons/17731,persons/72650,CLOSE
185736,persons/42546,persons/52981,DISTANT
185737,persons/87686,persons/76093,DISTANT
185738,persons/84253,persons/12170,DISTANT
185739,persons/40955,persons/33871,CLOSE
185740,persons/97129,persons/59918,CLOSE
185741,persons/54810,persons/31147,CLOSE
185742,persons/55549,persons/99688,CASUAL
185743,persons/36227,persons/912,CASUAL
185744,persons/37354,persons/33185,DISTANT
185745,persons/1308,persons/57914,DISTANT
185746,persons/58434,persons/80340,CLOSE
185747,persons/13612,persons/69086,CLOSE
185748,persons/96194,persons/44525,CASUAL
185749,persons/58369,persons/35405,CLOSE
185750,persons/82047,persons/66643,CASUAL
185751,persons/95921,persons/62468,CLOSE
185752,persons/98645,persons/35626,CASUAL
185753,persons/9283,persons/74714,CLOSE
185754,persons/65023,persons/4437,DISTANT
185755,persons/52294,persons/88518,DISTANT
185756,persons/5391,persons/2511,CASUAL
185757,persons/79683,persons/5252,CLOSE
185758,persons/24985,persons/22769,CASUAL
185759,persons/69090,persons/59554,DISTANT
185760,persons/18943,persons/59854,CASUAL
185761,persons/86039,persons/20366,DISTANT
185762,persons/99501,persons/30416,CASUAL
185763,persons/14221,persons/46100,CLOSE
185764,persons/83498,persons/25944,CASUAL
185765,persons/93474,persons/74120,CASUAL
185766,persons/81932,persons/87575,CASUAL
185767,persons/47533,persons/4606,DISTANT
185768,persons/42794,persons/21118,CASUAL
185769,persons/99584,persons/29381,DISTANT
185770,persons/12258,persons/76647,CASUAL
185771,persons/88017,persons/83628,CLOSE
185772,persons/83659,persons/87002,CLOSE
185773,persons/30309,persons/57111,CASUAL
185774,persons/11197,persons/68154,CASUAL
185775,persons/55504,persons/10729,CASUAL
185776,persons/89681,persons/186,CASUAL
185777,persons/57190,persons/54166,DISTANT
185778,persons/80716,persons/20450,CASUAL
185779,persons/36306,persons/78997,DISTANT
185780,persons/58913,persons/88970,DISTANT
185781,persons/85372,persons/47073,CLOSE
185782,persons/3161,persons/7908,CLOSE
185783,persons/48104,persons/6593,CASUAL
185784,persons/30141,persons/33448,DISTANT
185785,persons/31688,persons/63870,DISTANT
185786,persons/11532,persons/13537,DISTANT
185787,persons/83521,persons/38813,CLOSE
185788,persons/41499,persons/67802,DISTANT
185789,persons/25324,persons/65546,DISTANT
185790,persons/58005,persons/77076,DISTANT
185791,persons/14219,persons/55022,DISTANT
185792,persons/67708,persons/59924,CASUAL
185793,persons/90170,persons/32608,CLOSE
185794,persons/59723,persons/53713,CASUAL
185795,persons/8027,persons/43641,DISTANT
185796,persons/91512,persons/9829,CASUAL
185797,persons/55470,persons/64249,CLOSE
185798,persons/62757,persons/28160,CASUAL
185799,persons/44400,persons/14057,CASUAL
185800,persons/3631,persons/10404,DISTANT
185801,persons/55570,persons/74234,CLOSE
185802,persons/65079,persons/73517,CASUAL
185803,persons/57145,persons/22978,CLOSE
185804,persons/76727,persons/60048,CLOSE
185805,persons/89282,persons/34394,CASUAL
185806,persons/65662,persons/10115,DISTANT
185807,persons/17794,persons/50547,CLOSE
185808,persons/41064,persons/79769,CLOSE
185809,persons/12097,persons/26729,DISTANT
185810,persons/29372,persons/70258,CLOSE
185811,persons/55603,persons/60609,CASUAL
185812,persons/43606,persons/54560,CASUAL
185813,persons/51794,persons/29436,CLOSE
185814,persons/69048,persons/44038,CASUAL
185815,persons/64554,persons/92175,CASUAL
185816,persons/68704,persons/21638,DISTANT
185817,persons/84062,persons/47710,CASUAL
185818,persons/10974,persons/8624,CASUAL
185819,persons/3625,persons/76749,CASUAL
185820,persons/58899,persons/23809,CASUAL
185821,persons/31658,persons/94735,CLOSE
185822,persons/14058,persons/99434,CLOSE
185823,persons/30336,persons/18582,DISTANT
185824,persons/3457,persons/4329,CLOSE
185825,persons/3954,persons/56100,CLOSE
185826,persons/19804,persons/56571,DISTANT
185827,persons/92367,persons/42430,CASUAL
185828,persons/27391,persons/91544,CASUAL
185829,persons/82665,persons/20903,CLOSE
185830,persons/84615,persons/20729,CLOSE
185831,persons/41850,persons/5215,CASUAL
185832,persons/28692,persons/30526,DISTANT
185833,persons/15173,persons/33974,DISTANT
185834,persons/21479,persons/33107,DISTANT
185835,persons/94647,persons/22950,CASUAL
185836,persons/69308,persons/60387,DISTANT
185837,persons/18266,persons/65122,CASUAL
185838,persons/70053,persons/18342,CLOSE
185839,persons/74421,persons/6353,CASUAL
185840,persons/15213,persons/6398,DISTANT
185841,persons/59340,persons/78601,DISTANT
185842,persons/89535,persons/80211,CASUAL
185843,persons/86216,persons/28028,CLOSE
185844,persons/31652,persons/11435,CASUAL
185845,persons/13323,persons/10252,CLOSE
185846,persons/68355,persons/48515,CLOSE
185847,persons/93958,persons/58571,CLOSE
185848,persons/88779,persons/71797,CASUAL
185849,persons/31518,persons/15024,DISTANT
185850,persons/57460,persons/79496,CLOSE
185851,persons/48660,persons/11484,CASUAL
185852,persons/18693,persons/41857,CASUAL
185853,persons/2343,persons/20827,DISTANT
185854,persons/94338,persons/69440,DISTANT
185855,persons/34347,persons/77149,CLOSE
185856,persons/4832,persons/42061,CASUAL
185857,persons/3515,persons/21763,CLOSE
185858,persons/11065,persons/12298,CASUAL
185859,persons/74530,persons/50244,DISTANT
185860,persons/33728,persons/2919,CASUAL
185861,persons/93383,persons/14417,CLOSE
185862,persons/407,persons/86038,CASUAL
185863,persons/95902,persons/6558,CASUAL
185864,persons/65038,persons/87204,CLOSE
185865,persons/29979,persons/73733,DISTANT
185866,persons/72851,persons/2684,DISTANT
185867,persons/87478,persons/2383,DISTANT
185868,persons/2446,persons/31875,DISTANT
185869,persons/37817,persons/30924,CLOSE
185870,persons/86236,persons/29763,DISTANT
185871,persons/11755,persons/10001,DISTANT
185872,persons/30597,persons/20462,CASUAL
185873,persons/11473,persons/78561,CASUAL
185874,persons/68901,persons/27386,DISTANT
185875,persons/29608,persons/18726,CASUAL
185876,persons/37115,persons/18748,CASUAL
185877,persons/11862,persons/17633,DISTANT
185878,persons/28756,persons/91161,DISTANT
185879,persons/28227,persons/92921,CLOSE
185880,persons/24992,persons/63881,DISTANT
185881,persons/60975,persons/43622,CLOSE
185882,persons/93446,persons/96327,DISTANT
185883,persons/24777,persons/70025,CASUAL
185884,persons/29762,persons/22002,CASUAL
185885,persons/17248,persons/59451,CASUAL
185886,persons/25585,persons/65534,CASUAL
185887,persons/68130,persons/27707,DISTANT
185888,persons/52602,persons/85655,CLOSE
185889,persons/43416,persons/787,DISTANT
185890,persons/85025,persons/83214,DISTANT
185891,persons/69428,persons/93380,DISTANT
185892,persons/73214,persons/78901,CLOSE
185893,persons/73590,persons/82895,CLOSE
185894,persons/64534,persons/98503,DISTANT
185895,persons/19196,persons/78392,CLOSE
185896,persons/70713,persons/69647,CLOSE
185897,persons/71820,persons/11529,CASUAL
185898,persons/10846,persons/49812,DISTANT
185899,persons/50949,persons/56023,DISTANT
185900,persons/49676,persons/93240,CASUAL
185901,persons/35904,persons/5379,CLOSE
185902,persons/90018,persons/88165,CASUAL
185903,persons/85871,persons/11991,DISTANT
185904,persons/25647,persons/9453,CASUAL
185905,persons/63905,persons/91622,CASUAL
185906,persons/668,persons/48703,CLOSE
185907,persons/80866,persons/24233,CLOSE
185908,persons/91263,persons/45666,CASUAL
185909,persons/82932,persons/31778,CLOSE
185910,persons/55629,persons/32579,DISTANT
185911,persons/11907,persons/60581,CLOSE
185912,persons/25905,persons/3094,DISTANT
185913,persons/47675,persons/33602,CLOSE
185914,persons/50355,persons/26696,DISTANT
185915,persons/52629,persons/13847,CASUAL
185916,persons/67235,persons/60475,DISTANT
185917,persons/76497,persons/10433,CLOSE
